Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Convocatoria | Exposición Internacional Form 2025,Convocatoria | Exposición Internacional Form 2025,,https://www.artconnect.com/opportunity/mopffpyIPNs1n0KQmStFu,Corea del Sur,"April 18, 2025",Yes,Museo CICA - Instituto Czong de Arte Contemporáneo ,,No,"Dirigida a artistas de todo el mundo a participar en la Exposición Internacional «Forma 2025». La exposición abarca temas de formas, figuras y medios. Disciplinas: fotografía, el arte digital 2D, el videoarte, el arte interactivo, la pintura, la escultura y la instalación artística. Fechas de la exposición: del 3 al 28 de diciembre de 2025.",,https://cicamuseum.com/call-for-artists-form/,Convocatoria,"Visuales, Fotografía, Arte digital, Videoarte",2025-04-13 00:06:00,,,No,No,,No,,https://cicamuseum.com/,No,,,Sin cargo,Cine,,,,False,,,False
Convocatoria | Atlàntida Mallorca Film Fest,Convocatoria | Atlàntida Mallorca Film Fest,,https://festhome.com/festival/7125,España,"May 8, 2025",Yes,DEEJAYSGRUP MEDITERRANEAN CREATIVE HUB Unión Temporal de Empresas - Comunidad Filmin SL,,No,"Dirigido a cineastas de todo el mundo. La 15ª edición de Atlàntida Mallorca Film Fest, tendrá lugar entre el 27 de julio y el 3 de agosto de 2025 en Mallorca, del 27 de julio al 27 de agosto de 2025 en FILMIN. Disciplina: cine (largometrajes y cortometrajes). Se admiten películas de ficción o de no-ficción, indistintamente. Los largometrajes deberán tener una duración mínima de 60 minutos. Se admitirán títulos producidos en 2024 o 2025 y deberán ser inéditas en Baleares.

",,https://atlantidafilmfest.com,Convocatoria,"Cine, Largometrajes, Ficción, Documentales",2025-04-19 22:06:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,EUR,,False,10800.0,0.0,True
Convocatoria | 25th Seoul International ALT Cinema & Media Festival (NeMAF 2025),Convocatoria | 25th Seoul International ALT Cinema & Media Festival (NeMAF 2025),,https://festhome.com/festival/2909,Corea del Sur,"May 16, 2025",Yes,NeMAF Seoul International ALT Cinema & Media Festival ,,No,"Dirigido a artistas y cineastas internacionales interesados en cine, videoarte y artes mediáticas. Requiere pago para participar. Disciplinas: cine experimental, videoarte y nuevas tecnologías. Abierto a artistas de cualquier país, incluyendo Latinoamérica.",,https://www.nemaf.co.kr/bbs/sub6_1/345501,Convocatoria,"Cine, Visuales, Otras, Videoarte, Audiovisual, Experimental, Artes Multimedia",2025-04-19 22:07:00,,,No,No,,No,,,No,,,Pago,Música,,,,False,3500.0,0.16,True
Convocatoria |  19º Festival Internacional de Cine de Sax (FICS),Convocatoria |  19º Festival Internacional de Cine de Sax (FICS),,https://festhome.com/festival/2769,España,"May 23, 2025",Yes,Festival Internacional de Cine de Sax ,,No,"Dirigido a cineastas de todo el mundo, incluyendo Latinoamérica; requiere pago de inscripción. Disciplinas: cortometrajes y largometrajes de ficción, documental, animación y experimental.",,https://festhome.com/festival/2769,Convocatoria,"Cine, Cortometraje, Largometraje",2025-04-19 22:07:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,EUR,,False,3240.0,10.789200000000001,True
Convocatoria | MicroFeria de Arte de Rosario 2025,Convocatoria | MicroFeria de Arte de Rosario 2025,,https://hipermedula.org/2025/04/convocatoria-microferia-de-arte-de-rosario-2025/,Argentina,"May 4, 2025",Yes,Secretaría de Cultura y Educación de la Municipalidad de Rosario,,No,"Dirigida a espacios y galerías de arte de todo el país que cuenten con sede física para exposición y venta de arte, y que realicen al menos tres exposiciones por año. Los proyectos deben abordar el eje curatorial “IDIOSINCRASIA” y presentarse como una colaboración entre la galería anfitriona y la invitada. Cada propuesta debe incluir al menos un/a artista de cada galería (y hasta cuatro artistas en total).",,https://www.rosario.gob.ar/inicio/convocatoria-para-microferia-de-arte-de-rosario,Convocatoria,"Visuales, Galerías, Espacios, Arte Contemporáneo, Otras",2025-04-19 22:08:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,ARS,,False,,,False
Residencia | Residencias para proyectos sobre el medioambiente,Residencia | Residencias para proyectos sobre el medioambiente,,https://hipermedula.org/2025/04/residencias-para-proyectos-sobre-el-medioambiente-2/,España,"May 30, 2025",Yes,Centro Cultural Matadero Madrid ,,No,"Dirigido a creadores de artes visuales individuales o colectivos, que
trabajen sobre cuestiones relacionadas con el medioambiente, y que tengan su residencia o ámbito principal de acción en la Comunidad de Madrid y/o en España, y de cuya documentación o trayectoria se acredite tal circunstancia. Se seleccionarán un total de 8 proyectos. Las residencias tendrán una duración de 3 meses, entre el 15 de septiembre y el 15 diciembre de 2025.",,https://www.mataderomadrid.org/convocatorias?f%5B0%5D=status_announcement%3Aactive,Residencia,"Visuales, Medioambiente",2025-04-19 22:08:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Premio | Premio Paidós 2026 Ensayos sobre Humanidades y Ciencias Sociales,Premio | Premio Paidós 2026 Ensayos sobre Humanidades y Ciencias Sociales,Destacar,https://www.recursosculturales.com/premio-paidos/,España,"June 30, 2025",Yes,Ediciones Paidós - Grupo Planeta,,No,"Dirigido a autores y autoras de ensayos originales e inéditos en español sobre humanidades y ciencias sociales. Disciplinas: literatura, filosofía, historia, feminismo, psicología, entre otras ramas de humanidades y ciencias sociales. Abierto a participantes de Latinoamérica. La dotación del Premio Paidós será de 35.000 € y la obra ganadora se publicará en todos los territorios de habla hispana en los que Paidós es un sello de referencia. ",,https://premios.planetadelibros.com/es-ES/candidatura/?id=paidos25,Premio,"Literatura, Otros, Ensayo, Investigación",2025-04-19 22:09:00,,,No,No,,No,,,Yes,https://youtu.be/qwVTSvaUpSw,"El Premio Paidós es impulsado por Ediciones Paidós, una editorial de prestigio enfocada en humanidades y ciencias sociales, con clara vocación internacional y de excelencia intelectual[1][4]. Más allá de lo explícito, Paidós busca obras originales e inéditas en castellano —mínimo 200 páginas— que “respondan al espíritu del Premio”: profundidad analítica, rigor intelectual, capacidad de diálogo con públicos amplios y aporte relevante al pensamiento contemporáneo[2][3][4]. Valorarán, aunque no lo digan, obras con potencial comercial e impacto, respaldadas por una voz autoral sólida y con proyección.

Criterios no declarados:
- Dominio claro del tema planteado y capacidad de síntesis.
- Una voz autoral diferenciada, capaz de dialogar con tendencias globales del ensayo.
- Obra bien estructurada, que muestre ambición y viabilidad editorial.

Nivel de competitividad: Muy alto. El sello Paidós y el alcance internacional atraen perfiles experimentados y propuestas de gran solidez académica y narrativa.

Perfil buscado: Ensayistas, investigadores, divulgadores o pensadores emergentes con obra madura, relevante y lista para publicación.

## Tu Estrategia de Aplicación

- Seleccioná una temática actual, con potencial de debate, pero tratada desde una perspectiva original y rigurosa.
- Demostrá, en la propia escritura y estructura, solvencia y claridad intelectual.
- Sé honesto en tu voz: Paidós distingue textos auténticos de imitaciones o fórmulas prefabricadas.

## Puntos Clave

- Narrativa del proyecto: Calidad, claridad y creatividad en el planteo y el hilo conductor del ensayo. No basta con un tema relevante: la narrativa debe ser envolvente y distintiva.
- Trayectoria del autor: Paidós valora tanto voces nuevas como consolidadas, pero exige anclaje: mostrar antecedentes, publicaciones o aportes previos otorga credibilidad.
- Solidez estructural: El manuscrito debe estar terminado y listo para edición, sin posibilidad de ajustes extensos después de enviar[2][3].

## Errores a Evitar

- Enviar obras inacabadas o con estructura endeble.
- Propuestas vagas, superficiales o sin anclaje teórico/práctico.
- Ignorar el potencial de diálogo internacional o limitar la obra a debates locales muy acotados.

## Enmarca tu Competitividad

Pregúntate: ¿Tu ensayo aporta algo realmente nuevo y relevante dentro de las ciencias sociales/humanidades? ¿Tu voz resalta entre otras propuestas? ¿Tienes una estructura narrativa robusta? Si tus respuestas son afirmativas y tu obra es inédita y madura, tus posibilidades aumentan, aunque la competencia será feroz.

## Más oportunidades pertinentes

Explorá también el Premio Iberoamericano Book Award y el I Premio Paidós de Ensayo 2025[3][6], ambos reconocen trabajos sobresalientes en humanidades y ciencias sociales, dándote espacios alternativos para ampliar tu alcance y visibilidad.",Sin cargo,Literatura,35000.0,EUR,37800.0,True,37800.0,,True
Premio | XXIX Premio Alfaguara de Novela 2026,Premio | XXIX Premio Alfaguara de Novela 2026,Destacar,https://www.recursosculturales.com/premio-alfaguara-de-novela/,España,"October 31, 2025",Yes,Alfaguara - Penguin Random House Grupo Editorial,,No,Dirigido a escritores mayores de edad de cualquier nacionalidad con novelas inéditas en español. Disciplina: literatura (novela). Abierto a autores de Latinoamérica. Se otorgará un único premio de 175.000 dólares al ganador. La obra ganadora se publicará por Penguin Random House en el sello Alfaguara.,,https://premioalfaguara.com/bases,Premio,"Literatura, Novela",2025-04-19 22:09:00,,,Yes,No,,No,,,No,,,Sin cargo,Literatura,175000.0,EUR,189000.0,True,,,False
Foro de Coproducción Europa-América Latina del Festival de San Sebastián,Convocatoria | Foro de Coproducción Europa-América Latina del Festival de San Sebastián,,https://www.recursosculturales.com/san-sebastian-foro-coproduccion-europa-america-latina/,España,"June 16, 2025",Yes,Festival de San Sebastián,,No,Dirigido a productoras y cineastas de Europa y Latinoamérica con proyectos cinematográficos de al menos 60 minutos y 20% de financiación asegurada. No requiere pago para participar. Disciplina: cine (proyectos audiovisuales). Abierto a artistas de Latinoamérica.,,https://www.sansebastianfestival.com/2025/industria/foro_de_coproduccion/1/22403/es,Convocatoria,Cine,2025-04-19 22:09:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,EUR,,False,,,False
Convocatoria | Festival Biarritz Amérique Latine 2025,Convocatoria | Festival Biarritz Amérique Latine 2025,,https://www.recursosculturales.com/festival-biarritz-amerique-latine/,Francia,"May 13, 2025",Yes,Festival Biarritz Amérique Latine ,,No,"Dirigido a directores latinoamericanos o residentes en América Latina. Disciplinas: cine y audiovisual (largometrajes, cortometrajes, documentales). Abierto exclusivamente a artistas latinoamericanos.",,https://www.festivaldebiarritz.com/es/actualites/appel-a-films-2025/,Convocatoria,Cine,2025-04-19 22:09:00,,,No,No,,No,,,No,,,Pago,Cine,,EUR,,False,,,False
Premio | Premio de Teatro para Autores Noveles “Calderón de la Barca”,Premio | Premio de Teatro para Autores Noveles “Calderón de la Barca”,,https://www.recursosculturales.com/premio-de-teatro-calderon-de-la-barca/,España,"April 30, 2025",Yes,Instituto Nacional de las Artes Escénicas y de la Música (INAEM) ,,No,Dirigido a autores noveles de teatro que sean españoles o nacionales de otros Estados de la Unión Europea y del Espacio Económico Europeo. No requiere pago para participar. Disciplina: dramaturgia/teatro. No está abierto a artistas de Latinoamérica fuera de estas regiones.,,https://www.cultura.gob.es/eu/dam/jcr:63496eb4-8da4-4d2c-a0a0-8cd9467d46eb/memoria-anual-2020.pdf,Premio,"Escénicas, Literatura, Dramaturgia,",2025-04-19 22:10:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Escénicas,,EUR,,False,,,False
Convocatoria | Festival Internacional de Teatro Infantil Igor Madzirov,Convocatoria | Festival Internacional de Teatro Infantil Igor Madzirov,,https://www.recursosculturales.com/festival-de-teatro-infantil-igor-madzirov/,Macedonia del Norte,"April 30, 2025",Yes,"National Institution Theater for Children and Youth, Skopje",,No,"Dirigido a producciones teatrales profesionales para niños y jóvenes. No requiere pago para postular. Disciplinas: teatro infantil, incluyendo formas pequeñas como teatro de títeres, sombras, danza, teatro físico y musical. Abierto a artistas de cualquier país, incluyendo Latinoamérica.",,https://puppet.com.mk/en/festival/konkurs,Convocatoria,"Escénicas, Teatro Infantil, Títeres, Sombras",2025-04-19 22:10:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,,,,False,,,False
Residencia para escritores españoles en la Cité des Arts 2026,Residencia | Residencia para escritores españoles en la Cité des Arts 2026,,https://www.recursosculturales.com/residencia-escritores-cite-des-arts/,España,"May 25, 2025",Yes,"Acción Cultural Española (AC/E), la Embajada de Francia en España y la Mairie de París",,No,Dirigido a escritores españoles. No requiere pago para participar. Disciplina: literatura. No está abierto a artistas de Latinoamérica.,,https://www.accioncultural.es/es/residencia-de-escritores-en-la-cite-des-arts-2026,Residencia,Literatura,2025-04-19 22:11:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Literatura,,EUR,,False,,,False
Residencia | Residencia de creación para un/a autor/a de cómic español/a en Francia,Residencia | Residencia de creación para un/a autor/a de cómic español/a en Francia,,https://www.recursosculturales.com/residencia-de-creacion-para-un-a-autor-a-de-comic-espanol-a-en-francia/,España,"May 18, 2025",Yes,Acción Cultural Española (AC/E) y la Cité internationale de la bande dessinée et de l'image (Angoulême),,No,Dirigido exclusivamente a autores/as españoles/as de cómic. No requiere pago para participar. Disciplina: historieta gráfica. No está abierto a artistas de Latinoamérica.,,https://www.accioncultural.es/media/2026/Angouleme/ConvocatoriaAngouleme2026.pdf,Residencia,"Visuales, Comic, Dibujo, ",2025-04-19 22:11:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Convocatoria | 1ª edición del Certamen Literario “VIENTO” 2025,Convocatoria | 1ª edición del Certamen Literario “VIENTO” 2025,,https://www.recursosculturales.com/certamen-literario-viento/,España,"July 1, 2025",Yes, Centro para las Artes Traductores del viento,,No,"Dirigido a cualquier persona mayor de edad, de cualquier nacionalidad. No requiere pago para participar. Disciplina: literatura (certamen literario). Abierto a participantes de Latinoamérica.",,https://www.recursosculturales.com/certamen-literario-viento/,Convocatoria,"Literatura, Relato, Poesía, Ilustración",2025-04-19 22:11:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Premio | XIX Premio Málaga de Novela 2025,Premio | XIX Premio Málaga de Novela 2025,Destacar,https://www.recursosculturales.com/premio-malaga-de-novela/,España,"June 9, 2025",Yes,Ayuntamiento de Málaga,,No,"Dirigido a escritores mayores de 18 años de cualquier nacionalidad, incluyendo latinoamericanos, que presenten una novela original e inédita escrita en castellano. No requiere pago para participar. Disciplina artística: literatura (novela).",,https://cultura.malaga.eu/es/actividades-culturales/actividades-literarias/premio-malaga-de-novela/index.html,Premio,"Literatura, Novela",2025-04-19 22:11:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,,EUR,,False,,,False
Convocatoria | Festival Internacional de Cine con Medios Alternativos (FICMA),Convocatoria | Festival Internacional de Cine con Medios Alternativos (FICMA),,https://www.recursosculturales.com/festival-cine-con-medios-alternativos/,México,"July 31, 2025",Yes,FICMA,,No,"Dirigido a creadores de cine y proyectos audiovisuales que utilicen nuevas narrativas digitales y tecnologías como smartphones, drones o realidad virtual; no requiere pago de inscripción. Disciplinas: cine y artes audiovisuales con tecnologías innovadoras. Abierto a participantes de Latinoamérica.",,https://ficmafest.org,Convocatoria,"Cine, Audiovisual, Nuevas Tecnologías, Animación Digital,
Realidad Virtual, AI, ",2025-04-19 22:12:00,,,No,No,,No,,,No,,,Pago,Música,,MXN,,False,,9.0,False
Convocatoria | Festival Internacional Films of the Future ,Convocatoria | Festival Internacional Films of the Future ,,https://www.recursosculturales.com/festival-films-of-the-future-abre-su-convocatoria/,Múltiples Países,"April 29, 2025",Yes,Films of the Future,,No,"Dirigida a cineastas de todo el mundo. Se reciben todo tipo de narrativas y estilos cinematográficos. Sin embargo, se alienta a envios de películas que aborden temáticas como problemáticas medioambientales, diversidad cultural, paridad de género y el uso de nuevos medios como la realidad virtual, inteligencia artificial y cine expandido. Las películas seleccionadas serán exhibidas en prestigiosas salas de cine en Santiago de Chile, Nueva York y Toronto, ofreciendo una plataforma global para las voces del futuro. Primera edición: 5 al 14 de junio - Santiago, Chile.",,https://filmsofthefuture.org/convocatoria/,Convocatoria,"Cine, Ficción, Documental, Animación, Nuevos medios, Instalación inmersiva",2025-04-19 22:12:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,USD,,False,,,False
Convocatoria | Festival de Cine Iberoamericano de Huelva 2025,Convocatoria | Festival de Cine Iberoamericano de Huelva 2025,,https://www.recursosculturales.com/festival-de-cine-iberoamericano-de-huelva/,España,"July 31, 2025",Yes,Festival de Huelva de Cine Iberoamericano,,No,"Dirigido a cineastas de Iberoamérica, incluyendo Latinoamérica, que presenten largometrajes o cortometrajes de ficción, animación o documental. La inscripción es gratuita. Disciplinas: cine y audiovisual.",,https://festicinehuelva.com,Convocatoria,"Cine, Largometrajes, Cortometrajes, Ficción, Animación, Documental",2025-04-19 22:13:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,EUR,,False,,,False
Beca | Eliza Moore Fellowship for Artistic Excellence Residency 2026,Beca | Eliza Moore Fellowship for Artistic Excellence Residency 2026,,https://on-the-move.org/news/oak-spring-garden-foundation-eliza-moore-fellowship-artistic-excellence-residency-2026-usa,EEUU,"May 31, 2025",Yes,Oak Spring Garden Foundation,,No,"Dirigido a artistas emergentes (artes visuales, literatura, danza y música) que desarrollen obras sobre plantas, jardines o paisajes; no requiere pago para postularse. Disciplinas: artes visuales, literatura, danza y música. Abierto a artistas de todo el mundo, incluyendo Latinoamérica.",,https://www.osgf.org/fellowships/eliza-moore-artistic-excellence,Beca,"Visuales, Música, Literatura, Escénicas",2025-04-19 22:16:00,,,No,No,,No,,,No,,,Sin cargo,Música,,USD,,False,,,False
Beca | Ronald Duncan Stipend for Southwest Writing,Beca | Ronald Duncan Stipend for Southwest Writing,,https://on-the-move.org/news/university-exeter-ronald-duncan-stipends-writers-unesco-city-literature-uk,Reino Unido,"June 15, 2025",Yes,University of Exeter,,No,Dirigida a escritores de cualquier etapa de su carrera con conexión a una Ciudad de la Literatura UNESCO. No requiere pago para postular. Disciplina: escritura/literatura. Abierta a escritores de América Latina si su ciudad forma parte de la Red de Ciudades de la Literatura UNESCO.,,https://libguides.exeter.ac.uk/archives/Duncan_Stipends,Beca,Literatura,2025-04-19 22:16:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,,GBP,,False,,,False
Convocatoria | Pintura internacional Plein Air 'Valdis Bušs 2025',Convocatoria | Pintura internacional Plein Air 'Valdis Bušs 2025',,https://on-the-move.org/news/daugavpils-mark-rothko-art-centre-international-painting-plein-air-valdis-buss-2025-latvia,Letonia,"April 30, 2025",Yes,"Municipio de Balvi, en cooperación con el Museo Rothko",,No,"Dirigido a artistas profesionales de pintura de cualquier nacionalidad. El Valdis Bušs 2025 International Painting Plein Air es un encuentro internacional de pintura al aire libre, que invita a crear obras en residencia inspiradas en el paisaje. Se realiza en Viļaka, Letonia, del 21 al 31 de julio de 2025.",,https://rothkomuseum.com/en/museum/catalogues/symposia/valdis-buss-2025/,Convocatoria,"Visuales, Pintura, Paisajismo",2025-04-19 22:16:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,,,False,,,False
Premio | Premio Trieste Contemporánea para Jóvenes Artistas Europeos (YEATCA),Premio | Premio Trieste Contemporánea para Jóvenes Artistas Europeos (YEATCA),,https://on-the-move.org/news/trieste-contemporanea-young-european-artist-award-2025-italy,Italia,"May 25, 2025",Yes,Trieste Contemporánea,,No,"Abierto a artistas menores de 30 años que nacieron en uno de los siguientes países: Albania, Austria, Bielorrusia, Bosnia y Herzegovina, Bulgaria, Croacia, República Checa, Estonia, Alemania, Hungría, Italia, Kosovo, Letonia, Lituania, Moldavia, Montenegro, Macedonia del Norte, Polonia, Rumania, Serbia, Eslovaquia, Eslovenia y Ucrania. El ganador será invitado a planificar una exposición individual en Trieste (Italia), que se inaugurará en Studio Tommaseo en diciembre de 2025.",,https://www.triestecontemporanea.it/en/bando/yeatca_25/,Premio,Visuales,2025-04-19 22:16:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Premio | Premio Nacional a la Trayectoria Artística ,Premio | Premio Nacional a la Trayectoria Artística ,,https://palaisdeglace.cultura.gob.ar/info/112-salon-nacional-de-artes-visuales/#premio-nacional-a-la-trayectoria-artistica-,Argentina,"May 18, 2025",Yes,"Palais de Glace - Secretaría de Cultura de
la Nación",,No,"El Premio reconoce la trayectoria de hasta 8 (ocho) artistas vivos argentinos nativos o naturalizados, mayores de 60 años, quienes reciben una pensión vitalicia y donan al Estado Nacional una obra significativa de su producción, que pasa a integrar la colección del Museo Nacional de Bellas Artes.",,https://palaisdeglace.cultura.gob.ar/info/112-salon-nacional-de-artes-visuales/#premio-nacional-a-la-trayectoria-artistica-,Premio,Visuales,2025-04-19 22:17:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,ARS,,False,,,False
Beca | CCA Islands Travel Scholarship 2025 – 2026,Beca | CCA Islands Travel Scholarship 2025 – 2026,,https://www.artconnect.com/opportunity/rO-csRmxzbAvZi4TXtMyF,Japón,"April 25, 2025",Yes,"CCA, Center for Contemporary Art and Peace Winds Japan (PWJ) ",,No,"Dirigido a artistas emergentes, curadores, arquitectos, diseñadores y aquellos que aspiran a ser profesionales en diversas áreas del arte y la cultura contemporánea, realizando sus investigaciones y actividades creativas en Japón. La beca cubre gastos de investigación por un valor de 200.000 JPY y un pasaje de ida y vuelta (solo ida y vuelta a Japón). Se dará preferencia a los solicitantes menores de 35 años. La estancia mínima de los beneficiarios en Japón es de 4 semanas y la máxima de 8 semanas, entre el 1 de septiembre de 2025 y el 31 de marzo de 2026.",,https://cca-islands.org/en/scholarship/,Beca,"Diseño, Visuales, Otras, Arquitectura, Curaduría, ",2025-04-19 22:22:00,,,No,No,,No,,https://cca-islands.org/en/scholarship/,No,,,Sin cargo,Diseño,200000.0,JPY,1340.0,True,,,False
Beca | Musician Grants. Augment Music Project,Beca | Augment Music Project,,https://www.artconnect.com/opportunity/CF4aTO7c8MjPzxxWxZGCZ,EEUU,"April 25, 2025",Yes,Telluride Arts District,,No,"Dirigida a Músicos [solistas/conjunto], mayores de 18 años, que  vivan y/o trabajen en la región de Telluride. Si no vive ni trabaja en la región, debe explicar su conexión con la región o detallar sus colaboradores artísticos locales y sus roles. ",,https://www.telluridearts.org/telluride-artists-grants,Beca,Música,2025-04-19 22:23:00,Fuera del Universo,,No,No,,No,,https://www.telluridearts.org/telluride-artists-grants,No,,,Sin cargo,Música,,USD,,False,,,False
Convocatoria | Site Specific Art Berlin Circus Festival 2025,Convocatoria | Site Specific Art Berlin Circus Festival 2025,,https://www.artconnect.com/opportunity/Su1Sx_CRVIs9KPpJEPKRI,Alemania,"April 27, 2025",Yes,Berlin Circus Festival  ,,No,"Dirigida a artistas de todo el mundo para propuestas de arte site-specific en el Berlin Circus Festival 2025 que se llevará a cabo del 30.07.25– 10.08.2025. Incluye disciplinas de arte contemporáneo, instalación y arte visual: Obras de arte que puedan instalarse al aire libre (escultura, instalación, pintura, fotografía, etc.) y que se relacionen con los conceptos de ‘ciudad’, ‘circo’, ‘cuerpo’ o ‘encuentro’.",,https://www.berlin-circus-festival.de/home.html,Convocatoria,"Visuales, Escultura, Instalación, Fotografía, Pintura",2025-04-19 22:24:00,,,No,No,,No,,https://www.berlin-circus-festival.de/artopencall.html,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Convocatoria | Fondo LinzIMpORT,Convocatoria | Fondo LinzIMpORT,,https://www.artconnect.com/opportunity/YUCAWmGnmU5z0XdWdl3wf,Austria,"April 28, 2025",Yes,Stadt Linz,,No,"Programa de financiación que permite a los artistas de Linz y a las iniciativas artísticas y culturales independientes invitar a artistas o trabajadores culturales que trabajan fuera de Austria a Linz para un proyecto conjunto. Se aceptan solicitudes de todas las disciplinas artísticas. No se podrán presentar proyectos ya iniciados o finalizados. Dirigido a artistas visuales, performativos, sonoros, literarios y multidisciplinares de todas las etapas de su carrera. No requiere pago para participar. Está abierto a artistas de América Latina.",,https://www.linz.at/serviceguide/viewchapter.php?chapter_id=122822,Convocatoria,Multidisciplipar,2025-04-19 22:25:00,,,No,No,,No,,https://www.linz.at/serviceguide/viewchapter.php?chapter_id=122822,No,,,Sin cargo,Otras,,,,False,,,False
Apoyo | 3ra. edición del Plan de Fortalecimiento a la Cultura Comunitaria,Apoyo | 3ra. edición del Plan de Fortalecimiento a la Cultura Comunitaria,,https://institutocultural.gba.gob.ar/articulo-noticia/convocatorias/inscripciones-la-tercera-edicion-del-plan-de-fortalecimiento-la,Argentina,"May 4, 2025",Yes,Instituto Cultural del Gobierno de la Provincia de Buenos Aires,,No,"Convocatoria abierta para apoyos económicos destinados a espacios culturales, festivales de gestión no estatal, colectivos y redes culturales bonaerenses.  Esta convocatoria es para proyectos y/o espacios que se desarrollen íntegramente dentro de la provincia de Buenos Aires.",,https://institutocultural.gba.gob.ar/articulo-noticia/convocatorias/inscripciones-la-tercera-edicion-del-plan-de-fortalecimiento-la,Apoyo,"Otras, Gestión Cultural, Teatros, Festivales, Organizaciones,",2025-04-21 13:17:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,,ARS,,False,,,False
Convocatoria | X edición de la Muestra Ibérica de Artes Escénicas⁣,Convocatoria | X edición de la Muestra Ibérica de Artes Escénicas⁣,,https://www.cofae.net/es/programacion/c/172-abierto-el-plazo-de-presentacion-de-propuesta.html,España,"May 30, 2025",Yes,Asociación de Gestoras y Gestores Culturales de Extremadura,,No,"Dirigido a artistas y compañías profesionales de artes escénicas (teatro, danza y formatos híbridos); no requiere pago para participar; disciplinas: artes escénicas; está abierta a participantes internacionales, incluyendo artistas de Latinoamérica.",,https://www.agcex.org/la-x-mae-abre-convocatoria-para-recibir-propuestas-artisticas/,Convocatoria,"Escénicas, Teatro, Danza",2025-04-21 13:35:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,,EUR,,False,,,False
Convocatoria | Exposición Colectiva de Arte Cuir Conmemorar y Celebrar,Convocatoria | Exposición Colectiva de Arte Cuir Conmemorar y Celebrar,,https://isabelcroxattogaleria.com/,Chile,"May 15, 2025",Yes,Isabel Croxatto Galería y Fundación Mecenas,,No,Dirigida a artistas de la comunidad LGBTQIANB+. No requiere pago para postular. Disciplinas: artes visuales. Abierta a artistas de Latinoamérica.,,https://isabelcroxattogaleria.com/,Convocatoria,Visuales,2025-04-21 13:41:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,CLP,,False,,,False
Residencia | Residency Program ZARATAN AIR 2025,Residencia | Residency Program ZARATAN AIR 2025,,https://zaratan.pt/en/event/721,Portugal,"April 30, 2025",Yes,Zaratan – Arte Contemporânea,,No,"Dirigido a artistas, performers, músicos, curadores, escritores y agentes culturales emergentes o profesionales de cualquier país; no requiere pago para postular. Disciplinas: todas las áreas y lenguajes de expresión artística con enfoque multidisciplinar. Abierta a artistas de Latinoamérica.",,https://zaratan.pt/en/event/721,Residencia,Multidisciplinar,2025-04-21 13:47:00,,,No,No,,No,,,No,,,Sin cargo,Otras,,EUR,,False,,,False
